timestamp,status,iou,h_det,h_gt,l_det,l_gt,score,type_det,type_gt,w_det,w_gt,x_det,x_gt,y_det,y_gt,z_det,z_gt
22484.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.0097201522,,-4.09851552823,,0.0924989719965
22484.366,fp,0.0,1.4807817935943604,,3.678645849227905,,1.0,Car,,1.6204447746276855,,10.474774103663737,,-3.2093751702961635,,-0.612109772683441,
22484.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.2172459217,,-4.182608500580001,,0.09229922480399999
22484.416,fp,0.0,1.4996826648712158,,3.7254929542541504,,1.0,Car,,1.6186041831970217,,10.676652667097883,,-3.298442483839126,,-0.6102151051148113,
22484.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.4299814887,,-4.26842077709,,0.092349440272
22484.466,fp,0.0,1.4837461709976196,,3.583442211151123,,1.0,Car,,1.6078543663024902,,10.712005416111081,,-3.1313001323141645,,-0.5937774519190899,
22484.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.6411952229,,-4.353237631080001,,0.092751421559
22484.516,fp,0.0,1.4803552627563477,,3.6255609989166264,,1.0,Car,,1.625546932220459,,10.879304986476061,,-3.2541410232533536,,-0.5997044746794895,
22484.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.8479085106,,-4.435632919840001,,0.09336560463610001
22484.566,fp,0.0,1.475391507148743,,3.65667986869812,,1.0,Car,,1.6305458545684814,,11.069991521779356,,-3.3343470097696377,,-0.6043744614994946,
22484.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.0481803935,,-4.51526569377,,0.0940603309467
22484.616,fp,0.0,1.4987106323242188,,3.6656320095062256,,1.0,Car,,1.6273878812789917,,11.38764215137579,,-3.438905819568057,,-0.6100836491443111,
22484.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.240818027000001,,-4.5916626779900005,,0.094747851238
22484.666,fp,0.0,1.5120121240615845,,3.5687732696533203,,1.0,Car,,1.6209099292755127,,11.46714413565339,,-3.5071152202631777,,-0.6050576266347534,
22484.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.425568988399998,,-4.66472294211,,0.09535414307430001
22484.716,fp,0.0,1.4941692352294922,,3.66825270652771,,1.0,Car,,1.6304694414138794,,11.688930241287661,,-3.589498282084636,,-0.6085441422203317,
22484.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.6064358965,,-4.73058856701,,0.0957651830975
22484.766,fp,0.0,1.4897685050964355,,3.6371660232543945,,1.0,Car,,1.61951744556427,,10.711233595914964,,-3.397958196603615,,-0.7320776562164468,
22484.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.7865385506,,-4.7909205707,,0.0959462124443
22484.816,fp,0.0,1.4749873876571655,,3.594383955001831,,1.0,Car,,1.6237789392471311,,11.91637637229571,,-3.663198301632935,,-0.6017637642664706,
22484.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.9668826501,,-4.84551464381,,0.0959959608714
22484.866,fp,0.0,1.4653936624526978,,3.5090365409851074,,1.0,Car,,1.6263386011123655,,12.08545366624753,,-3.6700058315306334,,-0.6050777138514807,
22484.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.1487962462,,-4.89701688426,,0.0959238351136
22484.916,fp,0.0,1.473238468170166,,3.4664342403411865,,1.0,Car,,1.625180721282959,,11.962588510267965,,-3.76735716344479,,-0.5965265601225322,
22484.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.3340261927,,-4.94787491512,,0.09496010342399999
22484.966,fp,0.0,1.4875035285949707,,3.6451122760772714,,1.0,Car,,1.6397302150726318,,12.496400265774524,,-3.8678590465956084,,-0.611828722090749,
22485.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.5223786864,,-4.99633514622,,0.0985381509688
22485.016,fp,0.0,1.4874953031539917,,3.519819021224976,,1.0,Car,,1.6282486915588381,,11.34166050618924,,-3.6023518277038904,,-0.7042912927528455,
22485.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.7119257783,,-5.05346270861,,0.10116058193600001
22485.066,fp,0.0,1.4851104021072388,,3.6123933792114262,,1.0,Car,,1.6316239833831787,,11.964030444347156,,-3.6919102788502185,,-0.7141332059663821,
22485.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.9140151021,,-5.08997909074,,0.100514737192
22485.116,fp,0.0,1.4704461097717283,,3.6200885772705083,,1.0,Car,,1.641416072845459,,12.068062202809882,,-3.7464935959615095,,-0.7263221465608503,
22485.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.1152914483,,-5.14852197232,,0.0997987089398
22485.166,fp,0.0,1.4644275903701782,,3.4475173950195312,,1.0,Car,,1.6074761152267456,,12.110365873547757,,-3.686734805193582,,-0.7175464928263224,
22485.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.3262724972,,-5.19120078839,,0.102777105597
22485.216,fp,0.0,1.493767023086548,,3.5730583667755127,,1.0,Car,,1.621667981147766,,13.522304142710695,,-4.036161644685512,,-0.6149064857659123,
22485.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.527724276300003,,-5.21653889436,,0.142173720278
22485.266,fp,0.0,1.4749256372451782,,3.4911935329437256,,1.0,Car,,1.6232788562774658,,13.864774273204398,,-4.106023841615074,,-0.6476147742907568,
22485.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.7174483686,,-5.22541771004,,0.182880824598
22485.316,fp,0.0,1.4481352567672732,,3.50998592376709,,1.0,Car,,1.6255724430084229,,13.917957140570048,,-4.093130984188208,,-0.6901151307898701,
22485.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.892696878699997,,-5.22350791074,,0.20873147433699998
22485.366,fp,0.0,1.4627892971038818,,3.4722585678100586,,1.0,Car,,1.618842363357544,,12.251538341378994,,-3.5688608711554544,,-0.7677409211768218,
22485.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.0605739403,,-5.207993066319999,,0.208247284547
22485.416,fp,0.0,1.4713503122329712,,3.50800895690918,,1.0,Car,,1.6192578077316284,,12.598102556510876,,-3.639410368858876,,-0.7785937248049795,
22485.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.2141468385,,-5.19754376387,,0.199487195788
22485.466,fp,0.0,1.4804047346115112,,3.548014879226685,,1.0,Car,,1.6309128999710083,,14.333590965316711,,-4.120908718617788,,-0.7033159741259389,
22485.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.3578133235,,-5.16839677322,,0.191073557571
22485.516,fp,0.0,1.4856634140014648,,3.601550579071045,,1.0,Car,,1.6320288181304932,,14.737036016071713,,-4.197363371826437,,-0.7134012443028546,
22485.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.4888889385,,-5.14285718994,,0.182338511381
22485.566,fp,0.0,1.4784246683120728,,3.4952058792114262,,1.0,Car,,1.6104497909545898,,14.634922194847825,,-4.120348554701666,,-0.6891555225626824,
22485.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.6181016396,,-5.10270166699,,0.17336204446400003
22485.616,fp,0.0,1.4403005838394165,,3.362403392791748,,1.0,Car,,1.6060816049575806,,14.575484189012844,,-4.057231118604773,,-0.6890013264958377,
22485.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.7421107612,,-5.0678108138199995,,0.165023722714
22485.666,fp,0.0,1.4838210344314575,,3.583832263946533,,1.0,Car,,1.6196706295013428,,14.276244183747306,,-3.9010152409558025,,-0.6487251173594757,
22485.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.8684262246,,-5.02046063613,,0.157300425929
22485.716,fp,0.0,1.4789787530899048,,3.43881893157959,,1.0,Car,,1.6086835861206057,,13.032528420025358,,-3.5005525227919656,,-0.7331337874859383,
22485.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.993596543,,-4.979859239930001,,0.15028007915799999
22485.766,fp,0.0,1.4647529125213623,,3.5635759830474854,,1.0,Car,,1.6195313930511477,,15.117392507462931,,-4.023639261495217,,-0.6703400272546389,
22485.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.1239928446,,-4.9280007473900005,,0.143734085573
22485.816,fp,0.0,1.4614269733428955,,3.4739177227020264,,1.0,Car,,1.6002117395401,,13.301241956561814,,-3.460673567935708,,-0.7276493181364592,
22485.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.2555744141,,-4.88375277111,,0.137720666479
22485.866,fp,0.0,1.463510036468506,,3.486330509185791,,1.0,Car,,1.6183935403823853,,13.41549450811001,,-3.4336840493773235,,-0.7447619632290792,
22485.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.3940581943,,-4.82828394983,,0.132178554244
22485.916,fp,0.0,1.4550330638885498,,3.4667694568634038,,1.0,Car,,1.6106098890304563,,13.442733520527673,,-3.34570378189398,,-0.7354035238544547,
22485.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.5349110686,,-4.78135413439,,0.127240398856
22485.966,fp,0.0,1.5016496181488037,,3.6912124156951904,,1.0,Car,,1.628756046295166,,13.547919379861222,,-3.3151073228308654,,-0.7267798941950492,
22486.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.6834253675,,-4.72402405643,,0.122625074284
22486.016,fp,0.0,1.4495687484741209,,3.582301616668701,,1.0,Car,,1.5858458280563354,,13.685743373228195,,-3.277086624954268,,-0.7215459376613147,
22486.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.8343458274,,-4.67527668746,,0.118435293508
22486.066,fp,0.0,1.460071086883545,,3.5809195041656494,,1.0,Car,,1.6066499948501587,,13.27078479590572,,-3.1344412878935386,,-0.7084971004938083,
22486.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.9886423982,,-4.61546066532,,0.11452693993100001
22486.116,fp,0.0,1.490918755531311,,3.6381781101226807,,1.0,Car,,1.6229003667831419,,13.946109324672856,,-3.233499533649112,,-0.7228662685024538,
22486.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.136022256,,-4.56288313973,,0.111277696598
22486.166,fp,0.0,1.4419292211532593,,3.611960411071777,,1.0,Car,,1.597872257232666,,13.383153010543813,,-3.0217103953071898,,-0.6770166143614844,
22486.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.2780821393,,-4.494384205019999,,0.108401676751
22486.216,fp,0.0,1.4484456777572632,,3.577492475509644,,1.0,Car,,1.60038423538208,,13.399579133824634,,-2.9498708783384164,,-0.6544055254327361,
22486.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.4078170392,,-4.42557316488,,0.10628515520300001
22486.266,fp,0.0,1.4963034391403198,,3.7285215854644775,,1.0,Car,,1.6220520734786987,,13.873198620016673,,-2.9944171186943302,,-0.6798221052311497,
22486.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.5300240227,,-4.340668087759999,,0.104497312302
22486.316,fp,0.0,1.4869121313095093,,3.6061410903930655,,1.0,Car,,1.6183674335479736,,16.552018349290925,,-3.5229635206349994,,-0.6145113715261559,
22486.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.6448882089,,-4.26274219476,,0.10305687541200001
22486.366,fp,0.0,1.4504631757736206,,3.4670755863189697,,1.0,Car,,1.5827659368515017,,14.680134512436931,,-3.0297090975222796,,-0.7095122131686828,
22486.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.761658431,,-4.17254552551,,0.10170765874399999
22486.416,fp,0.0,1.4619930982589722,,3.5425515174865723,,1.0,Car,,1.597771406173706,,15.963882094404076,,-3.2120703903105867,,-0.581439794857328,
22486.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.8759162178,,-4.09080221456,,0.100736876685
22486.466,fp,0.0,1.4665781259536743,,3.5966594219207764,,1.0,Car,,1.6092972755432131,,16.314529481804275,,-3.191010369980533,,-0.5939908804378149,
22486.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.991656935199998,,-3.99644239515,,0.0999934209918
22486.516,fp,0.0,1.4391822814941406,,3.415984630584717,,1.0,Car,,1.5991628170013428,,16.03452207896343,,-3.0594443473965764,,-0.5860933834797281,
22486.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.1047941913,,-3.9112039279900004,,0.09961922595219999
22486.566,fp,0.0,1.4361839294433594,,3.4495530128479004,,1.0,Car,,1.5924614667892456,,16.218480422437104,,-3.0152766464913734,,-0.5925733285903618,
22486.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.2192553274,,-3.81359959709,,0.0993102103392
22486.616,fp,0.0,1.4370046854019165,,3.4558937549591064,,1.0,Car,,1.595746636390686,,16.156924539262203,,-2.9104483817499935,,-0.5796449763244489,
22486.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.3311288437,,-3.7257133981800004,,0.0991400997267
22486.666,fp,0.0,1.4658753871917725,,3.541899442672729,,1.0,Car,,1.6033064126968384,,15.357817312686095,,-2.669315312536612,,-0.7055631440910037,
22486.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.4432909148,,-3.62688607354,,0.0989188405332
22486.716,fp,0.0,1.4729636907577517,,3.5902719497680664,,1.0,Car,,1.617368459701538,,15.732095739740169,,-2.6345854889574447,,-0.7228952426603571,
22486.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.5442468013,,-3.53713729552,,0.09917806855080001
22486.766,fp,0.0,1.4686542749404907,,3.5428333282470703,,1.0,Car,,1.6217153072357178,,15.084139280813336,,-2.4560093305039494,,-0.6942499471258117,
22486.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.6393996838,,-3.4363316075699997,,0.09932380342739999
22486.816,fp,0.0,1.469175934791565,,3.548900365829468,,1.0,Car,,1.61198627948761,,15.479305612288945,,-2.4484816978064314,,-0.7113951962870271,
22486.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.7289483373,,-3.3455079826599996,,0.0994188534375
22486.866,fp,0.0,1.480112910270691,,3.6617493629455566,,1.0,Car,,1.6294628381729126,,16.913184288185587,,-2.5873076525771435,,-0.5947242161310449,
22486.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.8192863652,,-3.24310663546,,0.09926902072730001
22486.916,fp,0.0,1.4841272830963137,,3.5970258712768555,,1.0,Car,,1.6242438554763794,,16.0924782044317,,-2.3663053188162806,,-0.7240801886852886,
22486.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.9092348954,,-3.14934530968,,0.0991889887016
22486.966,fp,0.0,1.4870445728302002,,3.5878257751464844,,1.0,Car,,1.6100026369094849,,16.0717465579643,,-2.2947521097159176,,-0.6998547717182859,
22487.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.0033322427,,-3.04420742315,,0.09889689534299999
22487.016,fp,0.0,1.4589955806732178,,3.5551874637603764,,1.0,Car,,1.6060155630111694,,15.963945227194078,,-2.188772230764272,,-0.7174692859219682,
22487.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.099491511300002,,-2.94882708765,,0.0985713212389
22487.066,fp,0.0,1.4653173685073853,,3.554079532623291,,1.0,Car,,1.600749373435974,,15.899263290977457,,-2.123107491551802,,-0.7026230226541283,
22487.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.2014175925,,-2.84179853732,,0.09796369100230001
22487.116,fp,0.0,1.4757497310638428,,3.6495747566223145,,1.0,Car,,1.6147782802581787,,17.596665171701808,,-2.2358207595152444,,-0.6156398129189142,
22487.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.3068440104,,-2.7436773141,,0.09742369930639999
22487.166,fp,0.0,1.4408309459686282,,3.528416156768799,,1.0,Car,,1.5801351070404053,,17.380970918651343,,-2.112708290696418,,-0.6104902867055664,
22487.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.418922549,,-2.63283540698,,0.09678142552989999
22487.216,fp,0.0,1.469218611717224,,3.684102773666382,,1.0,Car,,1.6147429943084717,,16.272562283217024,,-1.870297220429876,,-0.7190804737158061,
22487.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.5331299565,,-2.52073835885,,0.181660383224
22487.266,fp,0.0,1.4537853002548218,,3.623595714569092,,1.0,Car,,1.622663140296936,,16.489831764277593,,-1.8180073050951453,,-0.79673260076747,
22487.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.3187245287,,-1.8355062902000001,,0.184055455423
22487.566,fp,0.0,1.4849094152450562,,3.76781964302063,,1.0,Car,,1.62091326713562,,16.854605238879948,,-1.2810218415115258,,-0.8014286326570534,
22487.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.4450277546,,-1.71054705037,,0.155044501775
22487.616,fp,0.0,1.4881911277770996,,3.8521420955657963,,1.0,Car,,1.62972092628479,,17.165936458169348,,-1.1954732503689829,,-0.7888714123397165,
22487.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.5605083013,,-1.59652033941,,0.134761028364
22487.666,fp,0.0,1.4782794713974,,3.805542945861816,,1.0,Car,,1.628268480300903,,18.86860892026897,,-1.2229687017423507,,-0.6684613138976943,
22487.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.666014966,,-1.4714555977300001,,0.121096903848
22487.716,fp,0.0,1.4765301942825315,,3.7935063838958736,,1.0,Car,,1.631305456161499,,18.545174852807747,,-1.107732548502704,,-0.640640704182708,
22487.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.760519347600003,,-1.3533582159,,0.11229015420999998
22487.766,fp,0.0,1.4692864418029783,,3.6827876567840576,,1.0,Car,,1.6269224882125854,,19.43772186958149,,-1.0903838101966832,,-0.6629993921326971,
22487.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.8474694675,,-1.21702184576,,0.106622542044
22487.816,fp,0.0,1.4770307540893557,,3.7046456336975098,,1.0,Car,,1.6279582977294922,,18.648727019315466,,-0.9036453927488092,,-0.6236513097163545,
22487.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.929184046,,-1.0878988967399998,,0.10321619987500001
22487.866,fp,0.0,1.4356075525283811,,3.6061284542083736,,1.0,Car,,1.598318099975586,,16.448646564017803,,-0.7129431009107754,,-0.6829269762659003,
22487.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.009617914499998,,-0.944170293368,,0.101095964961
22487.916,fp,0.0,1.490390062332153,,3.7406737804412837,,1.0,Car,,1.6141496896743774,,17.480992552935724,,-0.6247017885519658,,-0.7333052900205388,
22487.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.090165581999997,,-0.809490195854,,0.10007749520999999
22487.966,fp,0.0,1.456132173538208,,3.5972533226013184,,1.0,Car,,1.6037434339523315,,17.447973750594358,,-0.542285331429358,,-0.7151959246402022,
22488.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.1725341627,,-0.660338200972,,0.100040440438
22488.016,fp,0.0,1.4762191772460938,,3.7213654518127437,,1.0,Car,,1.6101579666137695,,17.073069999816457,,-0.41174375857896,,-0.7044614515188847,
22488.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.257070836399997,,-0.517740086345,,0.10091253592499999
22488.066,fp,0.0,1.4759682416915894,,3.781164407730103,,1.0,Car,,1.6191208362579346,,18.648393320895984,,-0.3145109865181613,,-0.6117788577721477,
22488.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.3446248747,,-0.359979964177,,0.102560721055
22488.116,fp,0.0,1.4787768125534058,,3.779128313064575,,1.0,Car,,1.6166050434112549,,19.490662412325534,,-0.2541022688471256,,-0.6602139545014971,
22488.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.4347451992,,-0.208233763154,,0.10528840450999999
22488.166,fp,0.0,1.484375238418579,,3.7105536460876474,,1.0,Car,,1.6275359392166138,,19.09350128665045,,-0.13846528855205026,,-0.6184924632501065,
22488.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.527387202399996,,-0.0416799027951,,0.108682387202
22488.216,fp,0.0,1.4757683277130127,,3.7536888122558594,,1.0,Car,,1.610912561416626,,16.477601459992215,,0.034213077790209656,,-0.6740512829474348,
22488.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.6191155504,,0.120775484497,,0.112810868137
22488.266,fp,0.0,1.4721535444259644,,3.78459358215332,,1.0,Car,,1.6202894449234009,,15.187702549545907,,0.1745760364547133,,-0.6383930382049758,
22488.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.7073995196,,0.29442742203,,0.11724519164200001
22488.316,fp,0.0,1.4752874374389648,,3.7686049938201904,,1.0,Car,,1.6298178434371948,,17.785567893386332,,0.2757977919492199,,-0.7150877249543761,
22488.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.791911043000002,,0.465687561258,,0.12141764514
22488.366,fp,0.0,1.4953352212905884,,3.79499101638794,,1.0,Car,,1.6327815055847168,,18.377342332661623,,0.3984904045506447,,-0.7093662138688508,
22488.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.8727790537,,0.645945198846,,0.124820721388
22488.416,fp,0.0,1.5208890438079834,,3.8921616077423096,,1.0,Car,,1.6400804519653318,,17.271815221521937,,0.5254278000079837,,-0.6792658621133896,
22488.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.9498726105,,0.8240784863449999,,0.12756184804600001
22488.466,fp,0.0,1.5033013820648191,,3.811084270477295,,1.0,Car,,1.6428226232528689,,20.35315156418621,,0.7147316687759789,,-0.6687087758008765,
22488.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.023123519699997,,1.0103309456799998,,0.129494818031
22488.516,fp,0.0,1.4954756498336792,,3.828902244567871,,1.0,Car,,1.63066565990448,,18.348147123604146,,0.8046241827008728,,-0.7203549463166148,
22488.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.0928048717,,1.19428500179,,0.130802149107
22488.566,fp,0.0,1.491288423538208,,3.774582624435425,,1.0,Car,,1.614138126373291,,17.234288396207525,,0.8752980974290561,,-0.6834602434409689,
22488.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.1583522287,,1.3850860812,,0.131422419365
22488.616,fp,0.0,1.5025739669799805,,3.886473894119263,,1.0,Car,,1.6367920637130735,,15.919363584565618,,0.952432484095445,,-0.6434052988731906,
22488.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.2203077335,,1.5753905485,,0.131659112323
22488.666,fp,0.0,1.500612497329712,,3.980581045150757,,1.0,Car,,1.6455117464065552,,15.632520410559588,,1.0636282521102227,,-0.6345345079281337,
22488.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.2783298469,,1.76970947062,,0.131653750105
22488.716,fp,0.0,1.4799648523330688,,3.852837085723877,,1.0,Car,,1.6272032260894775,,17.98589414275339,,1.3444041024637312,,-0.6953053722842277,
22488.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.338698377399997,,1.96741523354,,0.131050916425
22488.766,fp,0.0,1.4873024225234983,,3.7870585918426514,,1.0,Car,,1.6390705108642578,,17.6528535406894,,1.4590175853828586,,-0.6961538681444851,
22488.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.4050913505,,2.17200935467,,0.129851903967
22488.816,fp,0.0,1.4816646575927734,,3.832477807998657,,1.0,Car,,1.6294232606887815,,17.641770755207727,,1.597454815187228,,-0.6943822048045973,
22488.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.4758046427,,2.38320705806,,0.128271299014
22488.866,fp,0.0,1.495200753211975,,3.769633293151856,,1.0,Car,,1.6161460876464844,,16.70048664815197,,1.6740231889630632,,-0.6569554176140535,
22488.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.548436912800003,,2.5976172179900003,,0.126757758696
22488.916,fp,0.0,1.4960060119628906,,3.764998435974121,,1.0,Car,,1.6203764677047732,,18.033198776042568,,1.9227325791451224,,-0.6858444411852069,
22488.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.6185941459,,2.81140625927,,0.12552038639799998
22488.966,fp,0.0,1.4846268892288208,,3.838954925537109,,1.0,Car,,1.6231093406677246,,18.06910292447235,,2.056761015462357,,-0.6941248182617095,
22489.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.680706879499997,,3.02509841101,,0.12419252697899999
22489.016,fp,0.0,1.4608564376831057,,3.711603879928589,,1.0,Car,,1.6255707740783691,,17.990528618949767,,2.2108905769159684,,-0.6886886109509405,
22489.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7329001385,,3.23921245728,,0.122734169374
22489.066,fp,0.0,1.482580065727234,,3.7945423126220703,,1.0,Car,,1.6143344640731812,,18.922000540331712,,2.467504238198377,,-0.7064315359638549,
22489.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7741436022,,3.45230032741,,0.121467303674
22489.116,fp,0.0,1.4776957035064695,,3.7696688175201416,,1.0,Car,,1.6138075590133667,,17.226492599917584,,2.4079396199024217,,-0.6757997847609687,
22489.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.801374185,,3.6645261783499996,,0.12074377156999999
22489.166,fp,0.0,1.4915547370910645,,3.741577863693237,,1.0,Car,,1.6218549013137815,,17.100595227616076,,2.538554967787272,,-0.6299314664762043,
22489.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.8138618365,,3.8826020710400004,,0.12003931196699999
22489.216,fp,0.0,1.4902232885360718,,3.739877462387085,,1.0,Car,,1.613271713256836,,18.55795079473625,,2.8981295998990486,,-0.6798179860539477,
